name,parent,size,root_12_size,root_13_size,root_14_size,root_15_size,root_16_size,root_17_size,root_18_size,root_19_size,sqrt_size,ln_size,bounded_size,scaled_size
13,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
14,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
15,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
16,1,280,109.47081703508427,76.28326181529171,55.97189649980756,42.799499222603174,33.84338306058975,27.510895315822612,22.884015836215845,19.407871641898605,16.73320053068151,5.634789603169249,1.5354691075514868,1.3787970023848182
17,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
18,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
19,1,80,38.53969935995985,29.101499992409714,22.874414718712853,18.566355334451114,15.467895945971296,13.166328854357506,11.40964718100231,10.037517349334031,8.94427190999916,4.382026634673881,1.1235697940503435,0.39394200068137664
20,1,150,65.07428163233637,47.19721287608294,35.83858871890588,28.23108086643085,22.911685375307673,19.056962606252842,16.17854973619707,13.973692721360905,12.24744871391589,5.0106352940962555,1.2677345537757443,0.7386412512775812
21,1,340,128.69621199515385,88.57098502939255,64.29826088622623,48.713867593828155,38.20976117095908,30.839352091576885,25.490430848532792,21.495983732230982,18.439088914585774,5.8289456176102075,1.6590389016018303,1.6742535028958505
22,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
23,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
24,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
25,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
26,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
27,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
28,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
29,1,60,30.32443435370665,23.324301901606,18.62550410907955,15.32618864787106,12.922440211617326,11.116583226215653,9.724377409837313,8.627184365694221,7.745966692414834,4.0943445622221,1.082379862700229,0.29545650051103245
30,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
31,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
32,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
33,1,100,46.4158883361278,34.55107294592218,26.826957952797258,21.544346900318832,17.78279410038923,15.013107289081734,12.91549665014884,11.28837891684689,10,4.605170185988092,1.164759725400458,0.49242750085172077
34,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
35,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
36,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
37,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
38,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
39,1,80,38.53969935995985,29.101499992409714,22.874414718712853,18.566355334451114,15.467895945971296,13.166328854357506,11.40964718100231,10.037517349334031,8.94427190999916,4.382026634673881,1.1235697940503435,0.39394200068137664
40,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
41,1,100,46.4158883361278,34.55107294592218,26.826957952797258,21.544346900318832,17.78279410038923,15.013107289081734,12.91549665014884,11.28837891684689,10,4.605170185988092,1.164759725400458,0.49242750085172077
42,1,80,38.53969935995985,29.101499992409714,22.874414718712853,18.566355334451114,15.467895945971296,13.166328854357506,11.40964718100231,10.037517349334031,8.94427190999916,4.382026634673881,1.1235697940503435,0.39394200068137664
43,1,60,30.32443435370665,23.324301901606,18.62550410907955,15.32618864787106,12.922440211617326,11.116583226215653,9.724377409837313,8.627184365694221,7.745966692414834,4.0943445622221,1.082379862700229,0.29545650051103245
44,1,110,50.25283541385612,37.179373345279345,28.716905052177697,22.957704246655545,18.874281508207943,15.878856596162638,13.617803002551886,11.86908398003826,10.488088481701515,4.700480365792417,1.1853546910755153,0.5416702509368928
45,1,80,38.53969935995985,29.101499992409714,22.874414718712853,18.566355334451114,15.467895945971296,13.166328854357506,11.40964718100231,10.037517349334031,8.94427190999916,4.382026634673881,1.1235697940503435,0.39394200068137664
46,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
47,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
48,1,230,92.91942850043708,65.5712888346461,48.63494782416482,37.539218229773184,29.928151766205126,24.50482854788798,20.5149763201615,17.499057191319345,15.165750888103101,5.438079308923196,1.4324942791762005,1.1325832519589578
49,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
50,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
51,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
52,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
53,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
54,1,300,115.94918818030379,80.44107915812837,58.79932287106994,44.81404746557164,35.33464921414029,28.650364384526547,23.778172582285123,20.1255625585706,17.320508075688775,5.703782474656201,1.5766590389016013,1.4772825025551624
55,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
56,1,290,112.71931258594024,78.37044379225895,57.392575311549464,43.8125635511962,34.59383810879918,28.084675517813245,23.334520860328904,19.769648433566832,17.029386365926403,5.66988092298052,1.556064073226544,1.4280397524699902
57,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
58,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
59,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
60,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
61,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
62,1,540,189.2320960270339,126.42744279796382,89.47667321382801,66.31256697552695,51.02066323932561,40.48465539847129,32.96070810713616,27.42218010226671,23.2379000772445,6.29156913955832,2.0709382151029745,2.659108504599292
63,1,260,102.91478947406421,72.05627482153457,53.086117358632826,40.73636112496519,32.311590968974485,26.33737925823904,21.960987259137354,18.665455996619393,16.1245154965971,5.560681631015528,1.4942791762013723,1.280311502214474
64,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
65,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
66,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
67,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
68,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
69,1,240,96.27407798682908,67.75349836960673,50.13613913656982,38.61957538422518,30.734915685705186,25.1260523235041,21.00581705231826,17.895455568494164,15.491933384829668,5.480638923341991,1.4530892448512578,1.1818260020441298
70,1,200,82.70371084000277,58.88749408017713,44.01420420561975,34.19951893353393,27.42481756762073,22.57080539346032,18.982350911593702,16.25804864941426,14.142135623730951,5.298317366548036,1.3707093821510306,0.9848550017034415
71,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
72,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
73,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
74,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
75,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
76,1,70,34.48114668292323,26.260693121895905,20.7934796377196,16.984992522418104,14.229389747854103,12.171715376074546,10.59386578916707,9.356302004133719,8.366600265340756,4.248495242049359,1.1029748283752863,0.34469925059620454
77,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
78,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
79,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
80,1,130,57.758972697193,42.27759469914887,32.35635095443732,25.66229943873142,20.951474621135226,17.518466604286253,14.942145928095504,12.959903398564553,11.40175425099138,4.867534450455582,1.2265446224256298,0.640155751107237
81,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
82,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
83,1,200,82.70371084000277,58.88749408017713,44.01420420561975,34.19951893353393,27.42481756762073,22.57080539346032,18.982350911593702,16.25804864941426,14.142135623730951,5.298317366548036,1.3707093821510306,0.9848550017034415
84,1,720,240.49741555180896,157.7422656054709,109.88838308790312,80.33195400986033,61.0706876686381,47.94947113557214,38.67291801714611,31.905033770646146,26.832815729997478,6.579251212010101,2.441647597254004,3.5454780061323894
85,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
86,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
87,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
88,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
89,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
90,1,100,46.4158883361278,34.55107294592218,26.826957952797258,21.544346900318832,17.78279410038923,15.013107289081734,12.91549665014884,11.28837891684689,10,4.605170185988092,1.164759725400458,0.49242750085172077
91,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
92,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
93,1,1300,393.5073001553292,248.5083811387217,167.58890048082674,119.11384251964323,88.35163589405406,67.87836670016955,53.6992882029523,43.54292042696852,36.05551275463989,7.170119543449628,3.636155606407323,6.40155751107237
94,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
95,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
96,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
97,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
98,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
99,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
100,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
101,1,960,305.65114534712194,196.81345922744293,134.95647864350386,97.31523192917437,73.10036082489869,56.79069661212634,45.37507456149282,37.12072403105284,30.983866769659336,6.866933284461882,2.9359267734553773,4.727304008176519
102,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
103,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
104,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
105,1,70,34.48114668292323,26.260693121895905,20.7934796377196,16.984992522418104,14.229389747854103,12.171715376074546,10.59386578916707,9.356302004133719,8.366600265340756,4.248495242049359,1.1029748283752863,0.34469925059620454
106,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
107,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
108,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
109,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
110,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
111,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
112,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
113,1,150,65.07428163233637,47.19721287608294,35.83858871890588,28.23108086643085,22.911685375307673,19.056962606252842,16.17854973619707,13.973692721360905,12.24744871391589,5.0106352940962555,1.2677345537757443,0.7386412512775812
114,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
115,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
116,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
117,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
118,1,70,34.48114668292323,26.260693121895905,20.7934796377196,16.984992522418104,14.229389747854103,12.171715376074546,10.59386578916707,9.356302004133719,8.366600265340756,4.248495242049359,1.1029748283752863,0.34469925059620454
119,1,220,89.54037330624372,63.36706623269226,47.11498505883145,36.44308387191581,29.108121263755205,23.872378662297017,20.01455478186472,17.09440710600686,14.832396974191326,5.393627546352362,1.4118993135011433,1.0833405018737856
120,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
121,1,60,30.32443435370665,23.324301901606,18.62550410907955,15.32618864787106,12.922440211617326,11.116583226215653,9.724377409837313,8.627184365694221,7.745966692414834,4.0943445622221,1.082379862700229,0.29545650051103245
122,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
123,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
124,1,20,12.139244620058346,10.018260133369534,8.497812409839364,7.368062997280773,6.503449126242364,5.825212357624259,5.281951900505004,4.838966653579623,4.47213595499958,2.995732273553991,1,0.09848550017034416
125,1,50,26.05003654793457,20.272158976387622,16.3512140226146,13.572088082974531,11.530715390799685,9.986058828843776,8.787639344404102,7.837810140573314,7.0710678118654755,3.912023005428146,1.0617848970251718,0.24621375042586038
126,1,60,30.32443435370665,23.324301901606,18.62550410907955,15.32618864787106,12.922440211617326,11.116583226215653,9.724377409837313,8.627184365694221,7.745966692414834,4.0943445622221,1.082379862700229,0.29545650051103245
127,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
128,1,100,46.4158883361278,34.55107294592218,26.826957952797258,21.544346900318832,17.78279410038923,15.013107289081734,12.91549665014884,11.28837891684689,10,4.605170185988092,1.164759725400458,0.49242750085172077
129,1,130,57.758972697193,42.27759469914887,32.35635095443732,25.66229943873142,20.951474621135226,17.518466604286253,14.942145928095504,12.959903398564553,11.40175425099138,4.867534450455582,1.2265446224256298,0.640155751107237
130,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
131,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
132,1,80,38.53969935995985,29.101499992409714,22.874414718712853,18.566355334451114,15.467895945971296,13.166328854357506,11.40964718100231,10.037517349334031,8.94427190999916,4.382026634673881,1.1235697940503435,0.39394200068137664
133,1,30,17.01901334924234,13.68507301937268,11.352371912704768,9.654893846056297,8.379165804519056,7.3942623558988325,6.616417768614113,5.990074713484289,5.477225575051661,3.4011973816621555,1.0205949656750573,0.14772825025551622
134,1,40,21.62967494240398,17.074729783958865,13.942111937023396,11.696070952851462,10.029689644980788,8.757663018576828,7.763066894712857,6.969304968083568,6.324555320336759,3.6888794541139363,1.0411899313501145,0.19697100034068832
